1,1,0
2,0,0
3,0,0
4,2,0
5,6,0
6,8,0
7,16,0
8,18,0
9,32,1
10,32,1
11,39,0
12,67,1
13,56,3
14,68,6
15,64,6
16,96,7
17,100,6
18,121,11
19,134,10
20,166,15
21,235,10
22,247,17
23,309,11
24,373,10
25,397,28
26,512,19
27,634,28
28,749,31
29,871,48
30,1119,60
31,1365,66
32,1676,66
33,1941,105
34,2360,104
35,2704,131
36,3181,191
37,4033,202
38,4778,242
39,5773,288
40,6954,332
41,8337,393
42,10076,513
43,11750,602
44,14431,683
45,17305,840
46,20606,1111
47,24477,1280
48,29912,1491
49,35483,1840
50,42781,2207
51,50466,2583
52,54205,2852
53,50492,2904
54,41740,2718
55,29534,2266
56,19208,1712
57,11384,1186
58,6221,802
59,3311,465
60,1643,347
61,778,184
62,395,112
63,165,60
64,63,37
65,31,21
66,10,9
67,7,4
