1,1,0
2,0,0
3,0,0
4,2,0
5,5,0
6,10,0
7,7,0
8,10,0
9,15,0
10,23,0
11,32,0
12,31,2
13,39,1
14,36,2
15,68,0
16,61,4
17,104,5
18,105,9
19,138,8
20,176,10
21,219,11
22,274,9
23,335,18
24,360,21
25,489,18
26,570,31
27,699,48
28,761,50
29,921,65
30,1079,63
31,1479,80
32,1787,87
33,2184,96
34,2562,135
35,3009,133
36,3755,161
37,4437,236
38,5322,250
39,6426,327
40,7455,395
41,9104,466
42,10855,535
43,13114,683
44,15415,780
45,18455,950
46,21987,1154
47,26110,1387
48,31668,1615
49,38139,1934
50,45602,2424
51,54175,2869
