1,1,0
2,0,0
3,1,0
4,0,0
5,1,0
6,2,0
7,0,0
8,3,0
9,2,0
10,1,0
11,2,0
12,0,0
13,1,0
14,0,0
15,3,1
16,1,0
17,0,0
18,1,1
19,1,0
20,1,0
21,3,1
22,8,0
23,3,0
24,2,0
25,1,0
26,1,0
27,3,0
28,3,0
29,11,0
30,10,0
31,14,0
32,18,1
33,23,0
34,26,2
35,28,1
36,42,0
37,57,4
38,50,2
39,70,4
40,70,6
41,60,7
42,103,8
43,76,11
44,109,11
45,119,6
46,151,10
47,140,10
48,180,14
49,195,14
50,259,20
51,296,16
52,353,22
53,353,23
54,471,33
55,520,27
56,648,36
57,740,51
58,912,59
59,1116,77
60,1335,55
61,1618,97
62,2031,107
63,2362,115
64,2808,165
65,3470,189
66,4218,225
67,5117,223
68,6019,308
69,7337,366
70,8700,397
71,10413,542
72,12620,589
73,15201,737
74,18052,961
75,21595,1113
76,25634,1281
77,30620,1494
78,36529,1905
79,43524,2246
80,51986,2676
