1,1,0
2,0,0
3,0,0
4,2,0
5,5,0
6,7,0
7,5,0
8,8,0
9,13,1
10,9,0
11,10,0
12,17,0
13,15,0
14,21,1
15,25,0
16,52,0
17,57,3
18,82,2
19,114,5
20,105,10
21,114,5
22,129,4
23,141,7
24,159,17
25,232,15
26,232,11
27,291,11
28,342,19
29,384,33
30,433,34
31,593,29
32,661,44
33,771,47
34,970,61
35,1147,53
36,1360,76
37,1602,70
38,2007,97
39,2395,145
40,2854,149
41,3224,174
42,3964,194
43,4759,246
44,5894,273
45,6758,359
46,8051,413
47,9775,509
48,11540,596
49,14006,690
50,16741,869
51,19906,986
52,23857,1239
53,28793,1503
54,34337,1768
55,40490,2166
56,48178,2529
57,58060,3028
