1,1,0
2,0,0
3,0,0
4,1,0
5,0,0
6,2,0
7,0,0
8,1,0
9,1,0
10,4,0
11,11,0
12,18,0
13,23,0
14,20,0
15,18,0
16,25,1
17,27,1
18,41,2
19,26,4
20,37,3
21,33,3
22,69,4
23,62,2
24,68,5
25,81,4
26,77,5
27,93,8
28,99,5
29,117,5
30,128,17
31,177,15
32,192,13
33,255,10
34,276,13
35,283,17
36,350,19
37,388,24
38,471,31
39,585,33
40,709,37
41,945,35
42,1057,55
43,1351,67
44,1653,72
45,1998,97
46,2395,107
47,2723,115
48,3248,180
49,3797,178
50,4748,228
51,5717,315
52,6870,349
53,8189,399
54,9882,491
55,11723,590
56,13882,740
57,16864,855
58,20236,1069
59,24162,1198
60,29040,1504
61,34933,1734
62,41400,2181
63,49720,2503
64,59435,3069
65,70806,3579
