1,1,0
2,0,0
3,1,0
4,1,0
5,6,0
6,7,0
7,3,0
8,5,0
9,12,1
10,15,0
11,17,0
12,18,1
13,19,2
14,37,2
15,35,0
16,61,1
17,67,0
18,65,5
19,64,5
20,81,5
21,68,5
22,106,8
23,98,11
24,121,4
25,160,12
26,192,8
27,265,11
28,321,14
29,401,22
30,434,20
31,520,25
32,664,23
33,779,42
34,979,41
35,1159,60
36,1360,67
37,1641,69
38,1953,101
39,2304,143
40,2829,147
41,3396,173
42,4101,212
43,4970,259
44,6061,289
45,7233,360
46,8415,444
47,10293,491
48,12271,638
49,14638,722
50,17429,904
51,20927,1085
52,25077,1293
53,29967,1592
54,35363,1843
55,42075,2167
56,48747,2629
57,51849,2906
58,47058,2867
59,37484,2566
60,26115,2169
61,16686,1575
62,9491,1061
63,5371,739
64,2795,460
65,1389,264
66,624,153
67,287,71
68,132,55
69,48,23
70,21,19
71,10,5
72,3,7
73,3,0
74,1,1
75,0,1
76,0,1
77,0,0
78,0,0
79,0,0
80,0,0
81,0,0
82,0,0
83,0,0
84,0,0
85,0,0
86,0,0
87,0,0
88,0,0
89,0,0
90,0,0
91,0,0
92,0,0
93,0,0
94,0,0
95,0,0
96,0,0
97,0,0
98,0,0
99,0,0
100,0,0
101,0,0
102,0,0
103,0,0
104,0,0
105,0,0
106,0,0
107,0,0
108,0,0
109,0,0
110,0,0
111,0,0
112,0,0
113,0,0
114,0,0
115,0,0
116,0,0
117,0,0
118,0,0
119,0,0
120,0,0
