1,1,0
2,0,0
3,1,0
4,0,0
5,7,0
6,7,0
7,3,0
8,2,0
9,8,0
10,8,0
11,13,0
12,17,0
13,11,1
14,20,3
15,28,1
16,42,2
17,53,1
18,59,4
19,75,3
20,82,3
21,106,5
22,107,7
23,122,5
24,120,10
25,176,6
26,198,15
27,234,9
28,306,13
29,355,21
30,425,20
31,522,29
32,548,25
33,669,36
34,737,27
35,921,58
36,1010,52
37,1290,66
38,1431,65
39,1639,103
40,1986,118
41,2341,124
42,2884,165
43,3532,179
44,4153,185
45,4774,255
46,5672,287
47,7067,375
48,8582,428
49,10282,498
50,12369,588
51,14595,760
52,17296,868
53,20852,1088
54,25319,1218
55,30289,1531
56,36265,1897
57,43231,2159
58,49878,2581
59,51886,2870
60,47545,2867
61,37755,2598
62,26540,2124
63,16645,1541
64,9786,1091
65,5502,683
66,2734,445
67,1386,270
68,677,166
69,310,106
70,131,52
71,60,29
72,32,11
73,14,7
74,1,1
75,3,1
76,1,2
77,0,3
78,0,1
