1,1,0
2,0,0
3,0,0
4,1,0
5,0,0
6,1,0
7,0,0
8,1,0
9,2,0
10,10,0
11,15,0
12,9,0
13,30,0
14,21,0
15,22,2
16,41,1
17,41,1
18,44,1
19,62,4
20,64,1
21,98,0
22,103,4
23,141,9
24,142,7
25,162,10
26,209,13
27,267,14
28,356,21
29,388,25
30,524,24
31,583,31
32,743,32
33,818,36
34,958,43
35,1345,70
36,1684,68
37,2043,80
38,2324,108
39,2844,143
40,3313,174
41,4067,206
42,4773,254
43,5930,293
44,6917,345
45,8124,437
46,9804,527
47,11864,620
48,14036,769
49,17047,851
50,20266,1102
51,24027,1265
52,29243,1473
53,34990,1696
54,41554,2200
55,49049,2479
56,53332,2827
57,50160,2950
58,40664,2707
59,29272,2203
60,19086,1624
61,11256,1123
62,6208,810
63,3347,542
64,1613,286
65,752,176
66,362,95
67,158,57
68,71,27
69,32,14
70,8,8
71,8,4
72,1,2
73,0,1
74,0,1
75,0,1
76,0,0
77,0,0
78,0,0
79,0,1
80,0,0
81,0,0
82,0,0
83,0,0
84,0,0
85,0,0
86,0,0
87,0,0
88,0,0
89,0,0
90,0,0
91,0,0
92,0,0
93,0,0
94,0,0
95,0,0
