1,1,0
2,0,0
3,1,0
4,1,0
5,1,0
6,2,0
7,1,0
8,3,0
9,1,1
10,5,0
11,7,0
12,7,0
13,4,0
14,12,0
15,6,0
16,7,0
17,9,1
18,8,0
19,9,0
20,7,0
21,3,0
22,4,0
23,10,1
24,11,0
25,23,2
26,18,0
27,21,2
28,29,1
29,32,2
30,23,2
31,25,2
32,30,1
33,36,7
34,60,8
35,63,3
36,56,2
37,70,4
38,91,2
39,98,4
40,126,4
41,138,15
42,167,4
43,208,16
44,274,11
45,317,7
46,371,21
47,407,25
48,489,24
49,612,37
50,744,50
51,893,42
52,1049,44
53,1243,76
54,1492,97
55,1702,99
56,2086,107
57,2488,128
58,2858,170
59,3372,178
60,4031,213
61,4873,281
62,5535,307
63,6776,353
64,8117,430
65,9694,542
66,11728,676
67,14121,704
68,16807,858
69,20211,1014
70,23991,1192
71,28878,1524
72,34375,1812
73,41240,2141
74,48840,2460
75,52990,2831
76,49877,2759
77,40366,2688
78,29079,2130
79,18734,1721
80,11213,1173
81,6308,782
82,3250,514
83,1679,306
84,761,168
85,370,113
86,164,45
87,69,25
88,34,14
89,13,12
90,8,3
91,3,2
92,1,0
93,0,0
94,0,1
95,0,0
96,0,0
97,0,0
98,0,0
99,0,0
100,0,0
101,0,0
102,0,0
103,0,0
104,0,0
105,0,0
106,0,0
107,0,0
108,0,0
109,0,0
110,0,0
111,0,0
112,0,0
113,0,0
114,0,0
115,0,0
116,0,0
117,0,0
118,0,0
119,0,0
120,0,0
121,0,0
122,0,0
123,0,0
124,0,0
125,0,0
126,0,0
127,0,0
128,0,0
129,0,0
130,0,0
131,0,0
132,0,0
