1,1,0
2,0,0
3,0,0
4,0,0
5,2,0
6,3,0
7,0,0
8,2,0
9,1,0
10,3,0
11,6,0
12,10,0
13,10,0
14,14,1
15,21,0
16,20,0
17,26,0
18,36,3
19,40,0
20,45,1
21,45,3
22,51,2
23,49,3
24,66,9
25,70,4
26,73,4
27,106,6
28,122,9
29,127,11
30,178,7
31,179,15
32,255,14
33,302,10
34,288,16
35,349,22
36,465,31
37,533,34
38,601,32
39,746,36
40,897,58
41,1032,63
42,1299,61
43,1551,81
44,1780,86
45,2139,124
46,2506,132
47,2938,156
48,3339,177
49,4191,216
50,4994,280
51,5910,347
52,7062,368
53,8471,439
54,10140,518
55,12207,586
56,14493,695
57,17458,872
58,20643,1003
59,24488,1308
60,29260,1506
61,35087,1841
62,41624,2129
63,48180,2506
64,51680,2918
65,47541,2860
66,38044,2650
67,27489,2187
68,17360,1628
69,10256,1126
70,5629,713
71,2970,451
72,1449,263
73,680,138
74,325,89
75,161,60
76,76,27
77,30,19
78,9,6
79,8,7
80,1,2
81,0,1
82,0,1
83,0,0
84,0,1
85,0,0
86,0,0
87,0,0
88,0,0
89,0,0
90,0,0
91,0,0
92,0,0
93,0,0
94,0,0
95,0,0
96,0,0
97,0,0
98,0,0
99,0,0
100,0,0
101,0,0
102,0,0
103,0,0
104,0,0
105,0,0
106,0,0
107,0,0
108,0,0
109,0,0
110,0,0
111,0,0
