1,1,0
2,0,0
3,0,0
4,0,0
5,0,0
6,1,0
7,0,0
8,0,0
9,0,0
10,1,0
11,0,0
12,0,0
13,0,0
14,0,0
15,1,0
16,1,0
17,8,0
18,18,0
19,13,0
20,23,1
21,19,0
22,18,3
23,32,1
24,41,1
25,40,1
26,67,4
27,80,1
28,82,1
29,89,2
30,118,7
31,165,7
32,205,7
33,258,9
34,303,17
35,313,19
36,379,21
37,417,24
38,512,23
39,590,29
40,756,32
41,844,45
42,1030,60
43,1291,67
44,1505,86
45,1739,105
46,2217,110
47,2556,136
48,3153,139
49,3784,229
50,4707,268
51,5810,264
52,6846,349
53,7938,397
54,9659,481
55,11641,558
56,13760,695
57,16581,772
58,19885,1035
59,23946,1224
60,28179,1464
61,33705,1784
62,39892,2157
63,47338,2449
64,51613,2741
65,49063,3006
66,40503,2739
67,29224,2304
68,19179,1617
69,11525,1207
70,6445,783
71,3317,499
72,1677,344
73,801,171
74,401,87
75,172,65
76,64,50
77,30,17
78,13,10
79,6,1
80,4,4
81,2,0
82,0,0
83,0,0
84,0,0
85,0,0
86,0,0
87,0,0
