1,1,0
2,0,0
3,0,0
4,0,0
5,2,0
6,6,0
7,1,0
8,0,0
9,4,0
10,1,0
11,1,0
12,0,1
13,0,1
14,2,0
15,4,0
16,2,0
17,1,0
18,5,0
19,10,2
20,5,0
21,4,0
22,11,1
23,7,0
24,4,1
25,4,0
26,7,1
27,9,0
28,8,1
29,9,1
30,8,1
31,20,2
32,21,1
33,29,0
34,24,4
35,49,0
36,31,2
37,48,4
38,57,2
39,78,4
40,79,5
41,120,5
42,140,6
43,161,9
44,166,7
45,238,13
46,238,11
47,302,12
48,340,17
49,428,25
50,535,22
51,641,25
52,790,36
53,870,59
54,1008,57
55,1236,66
56,1443,82
57,1805,82
58,2082,102
59,2520,137
60,3108,137
61,3585,178
62,4341,228
63,5026,272
64,6128,302
65,7417,379
66,8760,461
67,10654,548
68,12482,644
69,15044,733
70,17875,941
71,21256,1070
72,25607,1398
73,30895,1592
74,36635,1868
75,43855,2268
76,50785,2679
77,52789,2914
78,47582,2752
79,37164,2483
80,25762,2096
81,16225,1436
82,9346,1010
83,5032,663
84,2627,424
85,1223,271
86,604,138
87,275,87
88,116,50
89,61,23
90,26,16
91,8,8
92,1,7
93,4,0
94,2,0
95,0,0
96,0,0
97,0,1
98,0,0
99,0,0
100,0,0
101,0,0
102,0,0
103,0,0
104,0,0
105,0,0
106,0,0
107,0,0
108,0,0
109,0,0
110,0,0
111,0,0
112,0,0
113,0,0
114,0,0
115,0,0
116,0,0
117,0,0
118,0,0
119,0,0
120,0,0
121,0,0
122,0,0
123,0,0
