1,1,0
2,0,0
3,0,0
4,4,0
5,2,0
6,2,0
7,2,0
8,4,0
9,8,0
10,3,0
11,4,0
12,4,0
13,7,3
14,10,0
15,8,0
16,11,0
17,14,2
18,10,2
19,19,1
20,23,1
21,31,1
22,41,1
23,49,0
24,60,2
25,88,2
26,88,1
27,101,5
28,124,12
29,149,5
30,171,9
31,180,14
32,212,13
33,223,11
34,279,11
35,327,13
36,416,26
37,446,25
38,507,27
39,629,37
40,731,42
41,959,54
42,1203,63
43,1383,68
44,1533,85
45,1905,134
46,2440,119
47,2884,131
48,3590,171
49,4435,190
50,5017,237
51,5994,297
52,7227,381
53,8455,428
54,10129,525
55,12106,669
56,14753,805
57,17619,863
58,21284,1077
59,25517,1300
60,30665,1558
61,36725,1839
62,43889,2274
63,50563,2579
64,53163,2906
65,48519,2891
66,38447,2564
67,27046,2156
68,17045,1626
69,10139,1095
70,5445,685
71,2908,409
72,1345,267
73,617,174
74,325,98
75,134,41
76,58,20
77,25,15
78,9,6
79,2,4
80,0,1
81,1,0
