1,1,0
2,0,0
3,0,0
4,6,0
5,3,0
6,3,0
7,8,0
8,2,0
9,6,1
10,4,0
11,11,0
12,9,0
13,18,1
14,26,2
15,25,2
16,20,0
17,40,1
18,46,4
19,50,3
20,53,5
21,81,4
22,84,4
23,100,5
24,140,6
25,153,8
26,212,8
27,208,10
28,246,19
29,293,14
30,356,15
31,401,22
32,504,25
33,577,29
34,619,45
35,742,38
36,921,60
37,1103,71
38,1137,67
39,1477,67
40,1692,97
41,2097,130
42,2425,146
43,2975,128
44,3490,198
45,4138,199
46,4733,262
47,5873,313
48,6970,375
49,8340,442
50,9909,503
51,11946,638
52,14092,711
53,16513,937
54,19945,996
55,24066,1261
56,28328,1566
57,33969,1693
58,40676,2106
59,48108,2547
60,57584,3060
61,68745,3525
