1,1,0
2,0,0
3,0,0
4,0,0
5,1,0
6,2,0
7,2,1
8,5,0
9,3,0
10,4,1
11,1,0
12,1,0
13,2,0
14,2,1
15,3,0
16,5,1
17,7,0
18,7,0
19,5,1
20,2,1
21,6,0
22,2,2
23,4,1
24,3,0
25,5,1
26,5,2
27,7,0
28,9,1
29,9,2
30,3,0
31,3,2
32,7,2
33,7,0
34,6,0
35,5,0
36,2,0
37,5,2
38,6,1
39,5,1
40,13,0
41,24,0
42,23,0
43,45,1
44,47,1
45,70,3
46,87,2
47,94,2
48,132,5
49,139,6
50,187,9
51,221,5
52,294,11
53,372,14
54,402,17
55,475,30
56,514,30
57,631,33
58,817,46
59,958,47
60,1131,59
61,1383,74
62,1642,87
63,2058,103
64,2360,121
65,3018,159
66,3530,189
67,4171,209
68,5203,262
69,6007,315
70,7235,343
71,8505,474
72,9855,540
73,11839,660
74,14244,753
75,17104,883
76,20511,1058
77,24721,1252
78,29407,1467
79,35158,1820
80,42617,2169
81,50116,2535
82,53665,2807
83,50725,2881
84,41399,2654
85,29310,2164
86,18941,1687
87,11241,1135
88,6198,819
89,3181,494
90,1645,279
91,786,172
92,327,96
93,154,59
94,75,38
95,35,16
96,13,12
97,5,4
98,4,0
99,1,0
100,0,1
101,0,0
102,0,0
103,0,0
104,0,0
105,0,0
106,0,0
107,0,0
108,0,0
109,0,0
110,0,0
111,0,0
112,0,0
113,0,0
114,0,0
115,0,0
116,0,0
117,0,0
118,0,0
119,0,0
120,0,0
121,0,0
122,0,0
123,0,0
124,0,0
125,0,0
126,0,0
127,0,0
128,0,0
129,0,0
