1,1,0
2,0,0
3,0,0
4,0,0
5,0,0
6,1,0
7,2,0
8,1,0
9,0,0
10,5,1
11,3,0
12,6,0
13,9,0
14,7,1
15,8,1
16,11,0
17,12,0
18,15,1
19,27,1
20,12,0
21,30,1
22,44,3
23,38,2
24,44,4
25,46,2
26,56,2
27,72,1
28,67,5
29,93,3
30,108,9
31,112,11
32,168,11
33,199,13
34,261,13
35,320,16
36,348,13
37,409,25
38,516,22
39,579,26
40,714,49
41,849,40
42,927,52
43,1162,50
44,1374,68
45,1648,91
46,2010,107
47,2215,120
48,2972,163
49,3358,170
50,3914,213
51,4873,237
52,5770,311
53,6862,341
54,8272,437
55,9938,498
56,11990,604
57,14416,732
58,17016,887
59,20566,1004
60,23999,1313
61,29115,1458
62,35105,1801
63,41655,2189
64,48398,2477
65,51920,2905
66,49137,2864
67,39842,2678
68,28834,2157
69,18568,1613
70,10906,1141
71,6113,777
72,3120,484
73,1680,324
74,795,179
75,359,102
76,197,50
77,71,33
78,22,24
79,11,2
80,7,7
81,3,2
82,3,0
83,0,0
84,0,0
85,0,0
86,0,0
87,0,0
88,0,0
89,0,0
90,0,0
91,0,0
92,0,0
93,0,0
94,0,0
95,0,0
96,0,0
97,0,0
98,0,0
99,0,0
100,0,0
101,0,0
102,0,0
