1,1,0
2,0,0
3,1,0
4,5,0
5,15,0
6,18,0
7,15,0
8,16,1
9,28,0
10,40,1
11,40,3
12,32,2
13,40,2
14,53,0
15,64,2
16,74,3
17,66,9
18,99,6
19,137,8
20,171,4
21,181,11
22,222,8
23,281,10
24,335,19
25,372,13
26,486,28
27,643,37
28,785,34
29,878,43
30,1046,39
31,1262,68
32,1532,66
33,1767,109
34,2016,116
35,2435,140
36,2943,153
37,3550,198
38,4136,235
39,4902,243
40,5961,321
41,7326,371
42,8809,458
43,10359,490
44,12492,609
45,14605,798
46,17719,909
47,21317,1042
48,25123,1318
49,30311,1614
50,36663,1872
51,43050,2271
52,50078,2610
53,52494,2781
54,48008,2813
55,37988,2703
56,26675,2133
57,16790,1506
58,10088,1113
59,5244,715
60,2856,438
61,1402,229
62,646,142
63,296,80
64,158,51
65,47,22
66,20,16
67,12,3
68,8,4
69,2,1
70,1,0
71,0,0
72,0,0
73,0,0
74,0,0
75,0,0
76,0,0
77,0,0
78,0,0
79,0,0
80,0,0
81,0,0
82,0,0
83,0,0
84,0,0
85,0,0
86,0,0
87,0,0
88,0,0
89,0,0
90,0,0
91,0,0
92,0,0
93,0,0
94,0,0
95,0,0
96,0,0
97,0,0
98,0,0
99,0,0
100,0,0
101,0,0
102,0,0
103,0,0
104,0,0
105,0,0
106,0,0
107,0,0
