1,1,0
2,0,0
3,0,0
4,1,0
5,6,0
6,2,0
7,2,0
8,4,0
9,1,0
10,1,0
11,2,0
12,1,0
13,2,0
14,2,1
15,2,2
16,3,0
17,9,0
18,8,0
19,17,0
20,9,0
21,6,2
22,9,1
23,10,2
24,14,0
25,9,0
26,10,2
27,6,1
28,15,1
29,21,4
30,26,1
31,24,2
32,33,1
33,16,0
34,25,1
35,23,2
36,29,6
37,56,1
38,79,8
39,88,5
40,123,3
41,124,1
42,111,8
43,119,9
44,161,14
45,189,14
46,218,21
47,234,18
48,295,12
49,374,18
50,399,21
51,439,29
52,612,35
53,671,38
54,823,45
55,986,44
56,1151,54
57,1389,66
58,1625,91
59,1959,126
60,2271,108
61,2619,182
62,3070,174
63,3618,182
64,4419,231
65,5412,272
66,6571,339
67,7740,383
68,9204,472
69,10992,562
70,13118,723
71,15607,836
72,18790,995
73,22474,1171
74,26709,1408
75,31572,1670
76,37889,2014
77,44880,2381
78,50442,2744
79,50713,2864
80,44090,2821
81,32915,2379
82,22003,1833
83,13347,1242
84,7786,929
85,4175,577
86,2093,330
87,986,231
88,468,111
89,204,60
90,88,43
91,41,24
92,20,9
93,8,5
94,2,5
95,0,4
96,0,1
97,0,0
