1,1,0
2,0,0
3,0,0
4,0,0
5,1,0
6,0,0
7,0,0
8,0,0
9,1,0
10,0,1
11,0,0
12,0,1
13,0,0
14,0,0
15,0,0
16,0,0
17,1,0
18,0,0
19,0,0
20,3,0
21,6,0
22,5,0
23,3,0
24,3,0
25,2,0
26,4,1
27,2,0
28,3,1
29,13,2
30,14,2
31,25,0
32,28,1
33,27,0
34,34,2
35,29,5
36,44,0
37,50,2
38,82,2
39,91,3
40,115,6
41,141,7
42,187,13
43,228,12
44,227,12
45,304,17
46,314,15
47,421,24
48,479,24
49,563,36
50,753,41
51,820,42
52,925,65
53,1153,50
54,1328,81
55,1605,84
56,1986,98
57,2297,134
58,2792,164
59,3263,146
60,3844,224
61,4448,216
62,5274,307
63,6269,314
64,7461,374
65,8819,478
66,10634,571
67,12818,669
68,15310,794
69,18437,917
70,22228,1157
71,26399,1340
